route_id,station_code,date,departure_time_utc,route_score,total_travel_duration,total_service_time_duration,ERD_seconds,ERD_hours,num_stops_x,num_stops_y,num_stops,total_packages,packages_per_stop,avg_service_time,capacity_m3
RouteID_8ab9ae37-0bde-4545-849c-27d9c0e7c127,DSE4,2018-08-01,15:31:31,High,8373.0,18468.3,26841.3,7.455916666666666,109,109,109,222,2.036697247706422,83.19054054054054,4.247527
RouteID_8ac2f8dd-7012-4687-aafc-a414f8902e91,DSE4,2018-08-02,15:04:23,Medium,11487.0,12062.7,23549.7,6.5415833333333335,149,149,149,267,1.7919463087248322,45.17865168539326,3.313071
RouteID_8ac566a9-ddd4-4426-b146-a43b15100c66,DCH2,2018-07-20,15:23:34,Medium,10758.6,17240.3,27998.9,7.777472222222222,152,152,152,264,1.736842105263158,65.30416666666666,3.313071
RouteID_8ac9fd43-fa6d-4849-8a7f-e4dc225c4f97,DLA9,2018-08-13,13:37:10,Medium,10750.3,16712.8,27463.1,7.628638888888888,143,143,143,232,1.6223776223776223,72.03793103448275,3.313071
RouteID_8acd44a4-0c69-4b62-847a-af10858a649b,DLA5,2018-07-21,14:47:56,Medium,13654.8,18477.9,32132.7,8.92575,214,214,214,291,1.3598130841121496,63.4979381443299,3.313071
RouteID_8ad50cf4-81e3-466c-8325-6b54da61ba19,DLA9,2018-08-04,15:16:47,Medium,12352.7,17999.4,30352.100000000002,8.43113888888889,197,197,197,274,1.3908629441624365,65.69124087591241,3.313071
RouteID_8afa55b0-f1ca-4434-b1e6-aacc1541d273,DLA7,2018-08-17,16:13:46,High,10104.4,13385.1,23489.5,6.524861111111111,126,126,126,204,1.619047619047619,65.61323529411764,3.313071
RouteID_8b114f81-bd37-4475-ad9f-c0ad2e38f1f7,DSE4,2018-07-25,15:02:32,High,11885.0,15544.5,27429.5,7.619305555555556,162,162,162,276,1.7037037037037037,56.32065217391305,3.313071
RouteID_8b18ea27-b7e2-4c6d-9e49-3ee79a6bd3df,DLA7,2018-08-07,14:32:53,Medium,11654.6,16463.0,28117.6,7.810444444444444,153,153,153,239,1.5620915032679739,68.88284518828452,3.313071
RouteID_8b1ac997-8fb4-4db3-a8fe-c7ec5acbbbfd,DCH3,2018-08-03,13:02:13,High,13600.4,16030.3,29630.699999999997,8.230749999999999,188,188,188,264,1.4042553191489362,60.72083333333333,4.247527
RouteID_8b1bd51a-db57-4e97-9301-5ccd6250d9b1,DLA5,2018-08-07,15:24:34,Medium,12568.1,17850.4,30418.5,8.449583333333333,148,148,148,230,1.554054054054054,77.6104347826087,3.313071
RouteID_8b3bf4a4-d9c8-48a4-96bf-8f56a4d6982d,DSE5,2018-07-29,15:38:40,Medium,13595.9,19617.4,33213.3,9.225916666666668,194,194,194,275,1.4175257731958764,71.336,3.313071
RouteID_8b3c08c9-5709-40ae-9dfb-25f1000271c8,DLA7,2018-08-14,15:40:36,Medium,10100.7,13895.2,23995.9,6.665527777777778,179,179,179,291,1.6256983240223464,47.74982817869416,3.313071
RouteID_8b3e94ea-1f8d-448f-8391-a7352899281f,DLA5,2018-08-11,14:09:43,High,11430.1,17200.4,28630.5,7.952916666666667,183,183,183,294,1.6065573770491803,58.50476190476191,4.247527
RouteID_8b4494ce-b6b7-4b61-af0e-812d9eb41030,DLA3,2018-07-25,15:04:47,High,7386.3,18643.3,26029.6,7.230444444444444,107,107,107,219,2.046728971962617,85.12922374429223,3.313071
RouteID_8b47d67a-ee07-4774-8cea-2764431e479f,DLA8,2018-07-29,15:05:06,High,5721.1,21985.0,27706.1,7.696138888888888,106,106,106,246,2.3207547169811322,89.369918699187,3.313071
RouteID_8b50a9e4-141d-4201-b6e7-bb36f454e396,DCH1,2018-08-06,15:23:39,High,6390.0,15994.2,22384.2,6.217833333333333,108,108,108,233,2.1574074074074074,68.64463519313306,3.313071
RouteID_8b5c04e7-0c0b-42c3-afa3-62bb4a268ddb,DLA7,2018-08-11,16:33:11,High,8964.0,12287.6,21251.6,5.9032222222222215,109,109,109,196,1.798165137614679,62.69183673469388,3.313071
RouteID_8b5ede6e-b1ac-4474-8b44-a3e668042ae6,DAU1,2018-08-08,13:53:18,High,13327.5,15938.8,29266.3,8.129527777777778,173,173,173,288,1.6647398843930636,55.34305555555555,4.247527
RouteID_8b69878c-813d-4dc5-bb2c-90d775fb9051,DCH3,2018-07-22,14:20:39,Medium,10905.7,9640.7,20546.4,5.707333333333334,193,193,193,270,1.3989637305699483,35.7062962962963,3.313071
RouteID_8b7482be-60b5-4ce2-9488-18eecb1b7af4,DSE4,2018-07-31,15:41:13,Medium,10753.5,19259.4,30012.9,8.336916666666667,146,146,146,263,1.8013698630136987,73.22965779467681,4.247527
RouteID_8b7513a3-9e08-4118-a0d5-09b9e5632acb,DLA5,2018-08-15,15:46:27,Medium,12081.4,14030.6,26112.0,7.253333333333333,148,148,148,210,1.4189189189189189,66.81238095238095,3.313071
RouteID_8b758cca-161c-4998-a5f7-4b1e2b3d35fc,DBO3,2018-08-06,12:52:05,Medium,15528.4,14902.7,30431.1,8.453083333333334,175,175,175,252,1.44,59.13769841269841,4.247527
RouteID_8b7769a8-d842-4fa3-a44c-07346b8c8a60,DLA7,2018-07-31,16:36:03,Medium,12670.0,17700.8,30370.8,8.436333333333334,160,160,160,227,1.41875,77.97709251101321,3.313071
RouteID_8b782607-313e-47c6-aa46-de0a02b74cd3,DSE2,2018-08-17,14:20:19,High,6229.4,20939.9,27169.300000000003,7.547027777777779,115,115,115,213,1.8521739130434782,98.30938967136152,3.313071
RouteID_8b88be80-cb9a-46a2-95fb-8446b58480c4,DCH1,2018-08-04,13:47:53,Medium,11448.0,15751.2,27199.2,7.5553333333333335,180,180,180,269,1.4944444444444445,58.5546468401487,3.313071
RouteID_8b89cdb4-b2fc-43b1-903b-2d2338e40de5,DCH2,2018-07-27,13:53:54,Medium,12762.4,15523.9,28286.3,7.8573055555555555,189,189,189,273,1.4444444444444444,56.86410256410256,3.313071
RouteID_8b8d88fb-b2b8-4b54-afdb-2ab8ab442e5a,DBO2,2018-08-06,13:08:49,Medium,9497.4,20199.3,29696.699999999997,8.249083333333333,158,158,158,221,1.3987341772151898,91.3995475113122,3.313071
RouteID_8b8d8f6e-5912-43cd-85f5-3c83910e1b45,DSE5,2018-08-10,14:26:51,High,11280.8,17276.6,28557.399999999998,7.93261111111111,132,132,132,186,1.4090909090909092,92.88494623655913,4.247527
RouteID_8b8f4e98-6e59-457f-9923-3ce7f2cf6072,DLA8,2018-07-28,15:02:29,High,10829.0,18832.1,29661.1,8.239194444444443,175,175,175,259,1.48,72.7108108108108,4.247527
RouteID_8b9c21f5-518b-4cfb-8f9c-0e0fd9fe0ec8,DSE4,2018-08-25,16:16:26,High,6866.9,16300.0,23166.9,6.435250000000001,88,88,88,180,2.0454545454545454,90.55555555555556,4.247527
RouteID_8bb1b402-bde0-4ffd-8b7b-f7b86878cfb3,DCH1,2018-08-10,13:57:08,Medium,9897.3,14737.6,24634.9,6.843027777777778,166,166,166,262,1.5783132530120483,56.250381679389314,3.313071
RouteID_8bb4bf6e-cb87-4046-b795-021529c20442,DSE2,2018-08-22,14:49:34,High,5235.5,19911.4,25146.9,6.985250000000001,105,105,105,232,2.2095238095238097,85.825,4.247527
RouteID_8bd08676-75f2-4ddf-8aeb-7e63b74f8600,DCH4,2018-08-15,15:25:39,Medium,11079.6,11746.3,22825.9,6.340527777777778,163,163,163,224,1.3742331288343559,52.43883928571428,4.247527
RouteID_8bef849e-27b4-4ffb-a580-fa79524a9ae9,DSE5,2018-08-04,14:18:28,Medium,11935.1,18271.4,30206.5,8.390694444444444,143,143,143,194,1.3566433566433567,94.18247422680413,4.247527
RouteID_8bf39986-a9c5-46ed-b305-a8beafa753d0,DCH1,2018-08-17,14:43:38,Medium,12436.1,14781.0,27217.1,7.560305555555555,135,135,135,178,1.3185185185185184,83.03932584269663,3.313071
RouteID_8bfad394-cc0c-4301-9c16-003785b3c2ee,DLA7,2018-08-03,14:27:00,Medium,11001.1,14111.7,25112.800000000003,6.975777777777779,144,144,144,204,1.4166666666666667,69.175,3.313071
RouteID_8c004630-9e70-4f13-a33e-011ed1d6f47b,DLA4,2018-07-25,15:45:00,Medium,11290.4,16699.8,27990.199999999997,7.7750555555555545,167,167,167,241,1.4431137724550898,69.29377593360995,3.313071
RouteID_8c005ecc-7109-4de9-8dfb-89eb4d578209,DSE5,2018-07-25,13:52:52,Medium,13399.4,14861.1,28260.5,7.850138888888889,153,153,153,200,1.3071895424836601,74.3055,4.247527
RouteID_8c01c062-d4f3-4441-acbf-207c52a1e1da,DBO2,2018-08-13,12:44:03,High,6302.3,16551.8,22854.1,6.348361111111111,72,72,72,200,2.7777777777777777,82.759,4.247527
RouteID_8c12ca30-e117-41ec-9049-f0c7bbb4b295,DCH4,2018-08-02,14:40:49,High,11853.1,14751.2,26604.300000000003,7.390083333333334,138,138,138,189,1.3695652173913044,78.04867724867725,4.247527
RouteID_8c12e45c-557c-4986-99f7-143971592927,DLA9,2018-08-21,13:38:03,Medium,12100.9,17209.0,29309.9,8.14163888888889,139,139,139,224,1.6115107913669064,76.82589285714286,3.313071
RouteID_8c27447a-02a9-4e39-b1f1-8597101580d3,DLA7,2018-08-07,14:54:05,Medium,9857.9,15256.0,25113.9,6.976083333333333,142,142,142,207,1.4577464788732395,73.70048309178743,3.313071
RouteID_8c77b4d1-b0c4-4761-8aa8-8bb7691d7206,DLA9,2018-07-25,16:17:18,Medium,8232.6,23723.0,31955.6,8.876555555555555,130,130,130,264,2.0307692307692307,89.85984848484848,3.313071
RouteID_8c788d23-093f-4cc0-979c-2f79a52e8d0f,DLA7,2018-08-09,14:25:40,High,10221.5,11567.8,21789.3,6.052583333333333,141,141,141,241,1.7092198581560283,47.999170124481324,3.313071
RouteID_8c7cfd4b-79e0-4ccb-bb8a-70960c62f317,DSE5,2018-07-20,14:42:44,Medium,11796.9,19433.6,31230.5,8.675138888888888,150,150,150,219,1.46,88.73789954337899,4.247527
RouteID_8c82c033-d239-4ce3-989b-6e8856774889,DLA3,2018-08-10,15:57:39,High,6605.2,22913.1,29518.3,8.199527777777778,98,98,98,213,2.173469387755102,107.57323943661972,3.313071
RouteID_8ca4ce43-7bc2-455d-8300-62d6c7273c15,DSE5,2018-08-09,14:20:54,Medium,12039.6,18154.0,30193.6,8.38711111111111,135,135,135,183,1.3555555555555556,99.20218579234972,4.247527
RouteID_8ca64ef5-58c8-4dc0-a8a5-60ee42ddc4f4,DLA9,2018-08-12,13:45:02,Medium,10790.9,15151.7,25942.6,7.206277777777777,133,133,133,242,1.8195488721804511,62.6103305785124,3.313071
RouteID_8caef543-dd6f-4c8b-b531-fe6f767b0a26,DLA9,2018-08-12,15:59:41,High,11244.8,20963.4,32208.2,8.946722222222222,147,147,147,244,1.6598639455782314,85.9155737704918,3.313071
RouteID_8cb0c473-7e6d-420f-85e0-362f7cc89775,DBO3,2018-08-16,12:34:52,Medium,12239.0,12572.4,24811.4,6.892055555555556,166,166,166,238,1.4337349397590362,52.825210084033614,3.313071
RouteID_8cb90307-e0eb-46ea-aaa9-16e3b1296b3d,DLA7,2018-07-20,14:30:14,Medium,11184.3,15950.0,27134.3,7.537305555555555,150,150,150,231,1.54,69.04761904761905,3.313071
RouteID_8cbd4291-f6c5-45fc-9d0c-ad761cfe5af9,DBO3,2018-07-25,11:51:05,High,13885.4,14538.6,28424.0,7.895555555555555,181,181,181,256,1.4143646408839778,56.79140625,4.247527
RouteID_8cc3ae72-4853-4338-9a74-8077a5737929,DLA8,2018-07-28,14:59:33,High,5977.3,22256.4,28233.7,7.842694444444445,64,64,64,174,2.71875,127.91034482758621,3.313071
RouteID_8cc876cd-d046-43a1-b91f-50c1c999d0f7,DLA9,2018-07-22,16:00:00,High,8914.5,17916.9,26831.4,7.453166666666667,108,108,108,161,1.4907407407407407,111.28509316770187,3.313071
RouteID_8ccc45dd-e94f-43a8-81c5-8bd466e0c8a0,DBO2,2018-07-28,13:30:32,High,10092.4,11770.5,21862.9,6.073027777777778,161,161,161,273,1.6956521739130435,43.11538461538461,3.313071
RouteID_8ce03cbd-0f12-4782-8c2b-f362cae19906,DLA9,2018-08-22,13:39:37,High,7367.599999999999,16826.3,24193.899999999998,6.720527777777777,101,101,101,212,2.099009900990099,79.3693396226415,3.313071
RouteID_8ce8bc17-c3ff-44ca-89e9-83d4fd64b6dc,DSE5,2018-08-08,15:02:09,High,7220.1,13601.2,20821.300000000003,5.783694444444445,142,142,142,231,1.6267605633802817,58.879653679653686,3.313071
RouteID_8cf00f35-8445-4f23-9bb5-7eca8ecd911c,DSE4,2018-08-25,15:46:56,Medium,9442.2,19980.8,29423.0,8.173055555555555,142,142,142,262,1.8450704225352113,76.26259541984733,3.313071
RouteID_8cfcd2bb-4595-4a86-88cd-388b6deba2b9,DLA7,2018-07-21,14:19:59,Medium,10960.9,14990.4,25951.3,7.208694444444444,172,172,172,269,1.563953488372093,55.72639405204461,3.313071
RouteID_8d0c62ac-2c24-4477-9f76-0534097e805d,DLA9,2018-08-02,15:00:00,High,9777.2,17748.7,27525.9,7.646083333333333,147,147,147,232,1.5782312925170068,76.50301724137931,3.313071
RouteID_8d0c6f98-a265-41fd-8002-8c0f54bd991f,DCH3,2018-07-31,13:02:55,High,11369.3,17952.1,29321.399999999998,8.144833333333333,168,168,168,251,1.494047619047619,71.5223107569721,3.313071
RouteID_8d3f0d4b-1b2a-4399-8c6f-eb065dbfb23b,DBO3,2018-08-09,12:15:00,Medium,13510.6,11921.2,25431.800000000003,7.06438888888889,173,173,173,227,1.3121387283236994,52.51629955947137,4.247527
RouteID_8d46bdb6-ea28-4404-a127-3b6fd77a3a74,DLA7,2018-08-01,14:41:11,High,9909.4,12009.3,21918.699999999997,6.088527777777777,158,158,158,227,1.4367088607594938,52.90440528634361,3.313071
RouteID_8d59264d-2df7-4593-a53b-5805e949c039,DLA8,2018-07-26,16:15:00,Medium,10112.0,13765.3,23877.3,6.632583333333333,151,151,151,283,1.8741721854304636,48.640636042402825,3.313071
RouteID_8d61d9ac-2c0b-43e5-9604-a8ee485fbf28,DAU1,2018-08-06,14:21:43,Medium,7991.6,17270.1,25261.699999999997,7.017138888888888,126,126,126,223,1.7698412698412698,77.44439461883407,4.247527
RouteID_8d686bda-4e2b-43c9-ac5b-3997b07a8ad7,DSE5,2018-08-11,14:26:25,High,8038.5,24927.5,32966.0,9.157222222222222,115,115,115,184,1.6,135.47554347826087,4.247527
RouteID_8d800205-c71b-4d69-b615-8e3074678027,DLA8,2018-07-26,17:09:34,High,10862.0,18104.2,28966.2,8.046166666666666,172,172,172,280,1.627906976744186,64.65785714285714,3.313071
RouteID_8d89c2dc-ccb5-4929-8611-e2dfa5915cd7,DLA7,2018-08-16,15:46:39,High,11260.9,17396.6,28657.5,7.960416666666666,165,165,165,227,1.3757575757575757,76.63700440528633,3.313071
RouteID_8d8e10b5-df14-4164-bf4d-9c3bdf06266f,DBO1,2018-08-13,13:17:26,Medium,13000.6,14466.1,27466.7,7.6296388888888895,165,165,165,248,1.503030303030303,58.33104838709678,4.247527
RouteID_8d945c9f-bfbb-438b-9a96-c31821f28ba5,DLA9,2018-08-13,13:59:57,High,9443.5,11770.9,21214.4,5.89288888888889,140,140,140,235,1.6785714285714286,50.08893617021276,4.247527
RouteID_8d96e40e-3776-471f-941d-cb9ecefedd02,DCH4,2018-08-03,13:35:28,Medium,14269.6,15566.0,29835.6,8.287666666666667,150,150,150,191,1.2733333333333334,81.49738219895288,4.247527
RouteID_8ddc4ae5-da2b-4572-8758-57b46a3adcfb,DBO2,2018-07-28,13:08:55,High,9903.6,13301.6,23205.2,6.445888888888889,152,152,152,245,1.611842105263158,54.292244897959186,3.313071
RouteID_8de6b935-071c-44c2-8b74-da0615b97e13,DLA7,2018-08-12,14:18:23,High,11175.2,14851.9,26027.1,7.229749999999999,165,165,165,227,1.3757575757575757,65.42687224669604,3.313071
RouteID_8debce22-96f0-49f8-9233-678194f15ab8,DBO2,2018-07-23,13:15:00,Medium,14078.7,13181.9,27260.6,7.572388888888889,160,160,160,222,1.3875,59.37792792792793,4.247527
RouteID_8debebf6-9667-4fb3-b5a1-05440f24886f,DLA7,2018-08-15,15:03:40,Medium,8636.3,14983.9,23620.199999999997,6.561166666666666,125,125,125,207,1.656,72.38599033816425,3.313071
RouteID_8dfa3c5b-52ff-4d1f-a088-b3584affb8bb,DLA9,2018-07-24,13:44:45,Low,12591.2,12350.2,24941.4,6.928166666666667,143,143,143,248,1.7342657342657342,49.7991935483871,3.313071
RouteID_8dfd790a-c8f0-4dde-b83e-a88ccf9881eb,DBO3,2018-07-29,11:41:41,High,13059.0,13306.2,26365.2,7.323666666666667,190,190,190,261,1.3736842105263158,50.9816091954023,4.247527
RouteID_8e062426-5d8f-4f9f-b44b-000950971831,DLA9,2018-08-09,15:56:40,Medium,9672.3,21492.2,31164.5,8.656805555555556,154,154,154,270,1.7532467532467533,79.60074074074075,3.313071
RouteID_8e2ef7fa-aa5b-47e0-a217-8c6d95dfe6c9,DCH4,2018-08-12,13:39:06,Medium,12540.5,18175.8,30716.3,8.532305555555554,183,183,183,254,1.3879781420765027,71.55826771653543,4.247527
RouteID_8e461795-3b7b-4203-b378-20602efd3634,DLA4,2018-08-09,17:21:21,Low,10391.0,18078.9,28469.9,7.908305555555556,191,191,191,259,1.356020942408377,69.8027027027027,3.313071
RouteID_8e472591-6794-4b20-9671-882d4e16505c,DCH4,2018-08-12,13:43:41,Medium,14122.2,16044.7,30166.9,8.379694444444445,153,153,153,238,1.5555555555555556,67.41470588235295,4.247527
RouteID_8e4cb07e-6784-4c2d-a5cd-48d660483e0b,DBO2,2018-08-17,12:51:05,Medium,11810.4,15195.0,27005.4,7.5015,124,124,124,190,1.532258064516129,79.97368421052632,3.313071
RouteID_8e4ceb49-0082-4d2b-8786-7b9b4482e78b,DBO2,2018-08-17,12:02:56,Medium,12698.6,13861.6,26560.2,7.377833333333333,169,169,169,244,1.4437869822485208,56.80983606557377,4.247527
RouteID_8e4dca0c-f340-48b5-8844-d41b48207998,DSE4,2018-08-11,15:42:01,Medium,11665.6,17389.4,29055.0,8.070833333333333,160,160,160,228,1.425,76.26929824561404,3.11485325
RouteID_8e86da60-9fe5-4021-8038-9f45cd81508c,DBO2,2018-08-09,13:33:58,High,15570.4,16041.4,31611.8,8.781055555555556,164,164,164,220,1.3414634146341464,72.91545454545454,3.313071
RouteID_8e9d596d-4cbb-4fd7-a0d5-2b6fd413c70c,DLA7,2018-07-24,16:38:43,High,10833.8,10924.0,21757.8,6.043833333333333,201,201,201,254,1.263681592039801,43.00787401574803,3.313071
RouteID_8e9f63c0-30b4-46ab-86dd-5e24afc13ec3,DLA4,2018-08-07,13:45:00,High,7155.2,18124.9,25280.100000000002,7.0222500000000005,115,115,115,205,1.7826086956521738,88.41414634146342,3.313071
RouteID_8eadf217-5d45-449f-8d70-5c9a9444bf23,DBO2,2018-07-21,11:33:43,Medium,12189.3,19236.7,31426.0,8.729444444444445,109,109,109,176,1.614678899082569,109.29943181818182,4.247527
RouteID_8ec1a35c-e0d0-42ed-9054-2ffe259534b9,DSE4,2018-07-27,15:14:15,Medium,12163.0,17695.2,29858.2,8.293944444444445,169,169,169,277,1.6390532544378698,63.881588447653435,3.313071
RouteID_8ed063d0-b83f-4ba8-8f84-39e14b585134,DSE5,2018-08-21,13:56:50,Medium,14744.9,12020.0,26764.9,7.434694444444445,147,147,147,190,1.2925170068027212,63.26315789473684,4.247527
RouteID_8f13d353-13f9-4c6e-bfdf-18ce95711dcc,DLA3,2018-07-24,16:47:54,Medium,10285.3,19793.9,30079.2,8.355333333333334,181,181,181,279,1.5414364640883977,70.94587813620072,3.313071
RouteID_8f201bc3-eef0-46d0-8d1b-115e142b5c25,DCH4,2018-08-15,14:13:15,Medium,14089.5,16158.7,30248.2,8.402277777777778,186,186,186,250,1.3440860215053763,64.6348,4.247527
RouteID_8f20e57e-c017-42ad-b03f-c85e87f3088d,DLA4,2018-08-16,14:09:07,Medium,9542.4,17711.6,27254.0,7.570555555555556,144,144,144,200,1.3888888888888888,88.55799999999999,3.313071
RouteID_8f40d72c-c84c-4c35-8b67-e013f1113525,DLA9,2018-08-10,16:01:34,High,8046.1,18448.2,26494.300000000003,7.359527777777779,130,130,130,280,2.1538461538461537,65.88642857142857,3.313071
RouteID_8f496379-036d-4ec1-94a9-e90224969192,DBO3,2018-07-21,11:03:26,Medium,15633.9,13172.8,28806.699999999997,8.00186111111111,224,224,224,282,1.2589285714285714,46.71205673758865,4.247527
RouteID_8f5dfa60-35c1-462c-84e4-af087421714c,DLA8,2018-07-28,14:46:32,Medium,8569.4,15864.4,24433.8,6.787166666666667,143,143,143,261,1.8251748251748252,60.783141762452104,4.247527
RouteID_8f68a42f-658f-4793-9c11-7a18ecd13545,DLA7,2018-07-21,16:27:33,Medium,12980.5,15395.2,28375.7,7.882138888888889,166,166,166,244,1.4698795180722892,63.09508196721312,3.313071
RouteID_8f7b3236-39ce-4f37-98e1-67f41e442f4b,DCH4,2018-08-08,14:09:56,High,12052.8,13873.1,25925.9,7.20163888888889,145,145,145,243,1.6758620689655173,57.09094650205761,4.247527
RouteID_8f808500-dada-4167-b207-6c8a7f5702f9,DLA9,2018-08-11,15:54:08,High,12527.5,16273.3,28800.8,8.000222222222222,197,197,197,295,1.49746192893401,55.16372881355932,3.313071
RouteID_8f846a6a-e3ee-42b2-8df2-29d784fa9334,DLA7,2018-08-08,15:57:01,Medium,8636.0,19917.7,28553.7,7.931583333333333,179,179,179,283,1.5810055865921788,70.38056537102474,3.313071
RouteID_8fb70915-9528-49ff-8d87-ec30038206c5,DLA5,2018-08-09,15:08:50,High,17825.3,13201.2,31026.5,8.618472222222222,141,141,141,201,1.425531914893617,65.6776119402985,3.313071
RouteID_8fbd3bec-c3f6-4dfa-abf2-e9690cd9bb0c,DLA8,2018-07-20,16:32:03,High,5403.4,23229.2,28632.6,7.9535,100,100,100,235,2.35,98.84765957446808,3.313071
RouteID_8fbf3282-5e52-4cc0-80c9-29c0e9d533c3,DBO2,2018-07-28,13:10:24,High,10280.8,15614.8,25895.6,7.1932222222222215,136,136,136,273,2.0073529411764706,57.19706959706959,3.313071
RouteID_8fd7a0a9-dd5a-4cc2-861f-cfe925800edd,DBO2,2018-08-07,12:18:55,High,8503.2,15163.0,23666.2,6.573944444444445,86,86,86,183,2.127906976744186,82.85792349726776,4.247527
RouteID_8fe0c888-5c44-4d75-887c-1d68924e2de5,DCH4,2018-08-10,15:36:04,Medium,12677.0,14848.8,27525.8,7.646055555555555,142,142,142,222,1.5633802816901408,66.88648648648649,4.247527
RouteID_8fe7b449-cada-4dfb-9f43-d0ec77b00d40,DCH1,2018-08-04,14:48:08,High,8956.2,19132.3,28088.5,7.802361111111111,96,96,96,253,2.6354166666666665,75.62173913043478,4.247527
RouteID_8fe816ce-bd16-4171-9042-63d60ab8dbd8,DLA3,2018-07-31,15:42:58,High,5216.8,14620.8,19837.6,5.5104444444444445,88,88,88,237,2.6931818181818183,61.691139240506324,3.313071
RouteID_8fed8411-4b0c-4e1b-bbe6-c720f7bcb4fc,DSE5,2018-08-14,14:08:19,High,12744.4,17183.4,29927.800000000003,8.31327777777778,152,152,152,227,1.493421052631579,75.6977973568282,3.313071
RouteID_8fef1f87-43bd-47fc-a28e-68b14aba801d,DCH4,2018-08-17,15:26:54,Medium,11086.0,17097.2,28183.2,7.828666666666667,178,178,178,249,1.398876404494382,68.66345381526105,4.247527
RouteID_8fefade2-b636-4551-b50f-f306f208f015,DBO3,2018-08-16,11:33:42,High,11331.7,18572.4,29904.100000000002,8.306694444444446,152,152,152,255,1.6776315789473684,72.8329411764706,4.247527
RouteID_8ff673d3-7ba9-47bc-b69a-b6600e4d8759,DLA9,2018-08-25,13:45:23,High,11543.6,12964.6,24508.2,6.807833333333334,161,161,161,233,1.4472049689440993,55.64206008583691,3.313071
RouteID_8ff75329-acb1-4144-93dc-59a8830116cf,DLA7,2018-08-04,15:51:44,Medium,9954.3,13673.4,23627.699999999997,6.563249999999999,170,170,170,273,1.6058823529411765,50.08571428571428,3.313071
RouteID_90017a5d-7255-4ede-a033-0e9a32b2b017,DLA7,2018-08-05,15:47:48,High,10102.7,15381.6,25484.300000000003,7.078972222222223,171,171,171,245,1.432748538011696,62.782040816326536,3.313071
RouteID_9012fc03-1535-4746-b32a-7b3e1b228da3,DLA9,2018-08-04,14:32:14,High,10494.9,13897.6,24392.5,6.7756944444444445,157,157,157,281,1.7898089171974523,49.4576512455516,4.247527
RouteID_901c7147-eb31-4405-bdf7-95026132ea32,DSE5,2018-08-19,14:58:50,High,10712.9,18953.5,29666.4,8.240666666666668,144,144,144,196,1.3611111111111112,96.7015306122449,4.247527
RouteID_902524fa-2422-49f5-a13a-3f9cddfa70ef,DCH2,2018-08-06,15:08:55,Medium,12610.3,18645.2,31255.5,8.682083333333333,179,179,179,279,1.558659217877095,66.82867383512546,3.313071
RouteID_90264cd2-abf0-4f51-8037-f7e535b9e67d,DCH4,2018-08-08,14:49:11,Medium,15448.8,11032.1,26480.9,7.355805555555556,163,163,163,205,1.2576687116564418,53.81512195121952,3.313071
RouteID_9027d49b-ca23-4acb-bdbc-8863919f16c1,DLA8,2018-07-24,16:34:53,Medium,9943.7,18251.0,28194.7,7.831861111111111,133,133,133,230,1.7293233082706767,79.35217391304347,3.313071
RouteID_9031496b-7d8f-42bf-927b-0329d63291ba,DSE5,2018-08-17,13:57:49,Medium,13377.8,15588.7,28966.5,8.04625,155,155,155,217,1.4,71.8373271889401,4.247527
RouteID_903513e8-c31d-46da-b183-6e064037b32f,DCH4,2018-08-16,14:05:57,Medium,14699.4,11741.2,26440.6,7.344611111111111,175,175,175,240,1.3714285714285714,48.92166666666667,4.247527
RouteID_903821b9-3d78-4eca-a8ea-d8f6828bb194,DCH1,2018-07-30,15:13:35,High,6998.6,22063.9,29062.5,8.072916666666666,91,91,91,227,2.4945054945054945,97.1977973568282,3.313071
RouteID_90411714-7631-44cc-9a3c-beb5f88b517c,DBO3,2018-08-16,12:04:14,Medium,12695.2,13593.6,26288.800000000003,7.302444444444445,120,120,120,169,1.4083333333333334,80.43550295857989,3.313071
RouteID_90499042-ee66-4323-8846-770a5f2695d1,DAU1,2018-08-02,15:01:27,Medium,12354.4,17669.3,30023.699999999997,8.339916666666666,174,174,174,245,1.4080459770114941,72.11959183673468,4.247527
RouteID_904f5275-48af-4071-936c-2430be4b9484,DLA7,2018-07-19,16:52:44,Medium,10149.5,17470.3,27619.8,7.672166666666667,163,163,163,233,1.4294478527607362,74.97982832618025,3.313071
RouteID_90573a2b-d033-4289-97eb-25f1b0f4af50,DSE5,2018-08-13,13:42:57,Medium,13401.0,18722.1,32123.1,8.923083333333333,159,159,159,227,1.4276729559748427,82.47621145374448,3.313071
RouteID_9075e653-a4ab-4eb4-81b2-16ad33a13c58,DLA8,2018-07-24,17:16:45,High,4721.5,20375.8,25097.3,6.971472222222222,110,110,110,280,2.5454545454545454,72.77071428571428,3.313071
RouteID_9077e9dc-f413-403c-830a-9a82371a73dc,DLA7,2018-08-17,16:00:00,Medium,10346.1,17451.2,27797.300000000003,7.721472222222223,163,163,163,257,1.5766871165644172,67.90350194552529,3.313071
RouteID_9089f5cc-f3e3-4b71-82f0-9baefa05d6c8,DCH2,2018-08-08,14:43:26,Medium,9839.6,21074.8,30914.4,8.587333333333333,137,137,137,242,1.7664233576642336,87.08595041322313,3.313071
RouteID_908fdcf1-bf69-4ded-ab52-1e60f39e1d0a,DSE5,2018-08-17,14:30:00,Medium,9139.7,15153.6,24293.300000000003,6.74813888888889,137,137,137,210,1.532846715328467,72.16,4.247527
